date,open,high,low,close,volume,average,barCount
2024-07-05,0.2913,0.298,0.2557,0.2912,24014549.0,0.28405,90
2024-07-06,0.2912,0.3193,0.2898,0.3145,7683313.0,0.3037,90
2024-07-07,0.3146,0.3153,0.2931,0.2953,5872866.0,0.30457500000000004,90
2024-07-08,0.2953,0.3147,0.2814,0.304,9606994.0,0.29885,90
2024-07-09,0.3038,0.3131,0.302,0.3103,5149373.0,0.3073,90
2024-07-10,0.3104,0.3195,0.3063,0.3122,4452133.0,0.3121,90
2024-07-11,0.3121,0.3263,0.3101,0.3131,6078650.0,0.31539999999999996,90
2024-07-12,0.3128,0.3262,0.3097,0.3248,4444883.0,0.31837499999999996,90
2024-07-13,0.3249,0.3367,0.3222,0.3348,5120381.0,0.32965,90
2024-07-14,0.3342,0.343,0.3282,0.3429,4011583.0,0.337075,90
2024-07-15,0.3428,0.3629,0.3395,0.3617,7377856.0,0.35172499999999995,90
2024-07-16,0.3617,0.3688,0.3492,0.3599,9206274.0,0.3599,90
2024-07-17,0.3599,0.3717,0.3559,0.3576,6236797.0,0.36127499999999996,90
2024-07-18,0.3583,0.3712,0.332,0.3388,20174657.0,0.350075,90
2024-07-19,0.3388,0.3634,0.3327,0.3584,8089700.0,0.348325,90
2024-07-20,0.3582,0.3645,0.3551,0.3571,6168985.0,0.358725,90
2024-07-21,0.3574,0.3648,0.3404,0.3631,7805755.0,0.356425,90
2024-07-22,0.3632,0.3653,0.3411,0.3437,5761192.0,0.353325,90
2024-07-23,0.3435,0.3519,0.325,0.3314,7374215.0,0.33795,90
2024-07-24,0.3314,0.3416,0.3257,0.3279,6555621.0,0.33165,90
2024-07-25,0.3277,0.3295,0.3104,0.321,8010589.0,0.32215,90
2024-07-26,0.3209,0.3425,0.3201,0.3424,4694173.0,0.331475,90
2024-07-27,0.3425,0.3527,0.3416,0.3475,5548266.0,0.34607499999999997,90
