date,open,high,low,close,volume,average,barCount
2024-05-28,3894.21,3931.09,3773.9,3844.69,416249.8344,3860.9725000000003,90
2024-05-29,3844.69,3888.55,3742.59,3767.43,334759.6348,3810.815,90
2024-05-30,3767.44,3825.35,3702.58,3747.91,277034.2894,3760.8199999999997,90
2024-05-31,3747.9,3849.94,3723.75,3762.29,273406.766,3770.9700000000003,90
2024-06-01,3762.29,3833.3,3752.67,3815.82,132687.2006,3791.02,90
2024-06-02,3815.82,3838.59,3752.62,3780.91,210295.4407,3796.9849999999997,90
2024-06-03,3780.92,3849.99,3758.43,3767.06,248848.702,3789.1,90
2024-06-04,3767.07,3831.65,3730.0,3810.23,232063.7468,3784.7375,90
2024-06-05,3810.23,3887.47,3777.33,3865.99,273738.6035,3835.2549999999997,90
2024-06-06,3866.0,3878.6,3760.0,3813.46,237504.1905,3829.5150000000003,90
2024-06-07,3813.47,3841.39,3600.0,3678.32,362223.3594,3733.295,90
2024-06-08,3678.31,3709.5,3660.08,3681.57,140550.8394,3682.365,90
2024-06-09,3681.58,3721.52,3666.36,3706.4,103451.102,3693.965,90
2024-06-10,3706.4,3713.67,3642.74,3667.85,156363.1846,3682.665,90
2024-06-11,3667.85,3673.0,3432.0,3497.33,439568.5978,3567.545,90
2024-06-12,3497.33,3659.01,3462.07,3560.12,387043.774,3544.6324999999997,90
2024-06-13,3560.13,3561.65,3428.0,3469.4,300230.8299,3504.795,90
2024-06-14,3469.4,3532.61,3362.26,3481.8,322316.4214,3461.5175,90
2024-06-15,3481.8,3594.39,3473.1,3568.74,246649.5894,3529.5075,90
2024-06-16,3568.75,3653.79,3541.05,3624.41,149839.982,3597.0,90
2024-06-17,3624.41,3638.37,3463.39,3511.46,337805.6402,3559.4075000000003,90
2024-06-18,3511.47,3517.2,3355.0,3483.42,449913.3014,3466.7725,90
2024-06-19,3483.42,3590.01,3465.65,3560.51,321500.0027,3524.8975,90
2024-06-20,3560.51,3625.96,3486.0,3513.08,329117.8453,3546.3875000000003,90
2024-06-21,3513.08,3547.55,3446.82,3518.5,342155.102,3506.4875,90
2024-06-22,3518.5,3521.19,3475.09,3495.75,115774.6157,3502.6325,90
2024-06-23,3495.76,3521.45,3406.38,3420.91,133411.4304,3461.125,90
2024-06-24,3420.91,3435.76,3240.0,3352.73,543370.4229,3362.35,90
2024-06-25,3352.74,3430.88,3336.76,3394.91,240036.2236,3378.8225,90
2024-06-26,3394.91,3426.75,3325.01,3371.44,206949.3418,3379.5275,90
2024-06-27,3371.77,3477.0,3361.74,3450.44,201041.6609,3415.2375,90
2024-06-28,3450.44,3487.7,3365.22,3380.15,221634.3435,3420.8774999999996,90
2024-06-29,3380.15,3408.32,3371.86,3378.8,88329.7651,3384.7825000000003,90
2024-06-30,3378.8,3460.0,3352.66,3438.16,141221.6185,3407.4049999999997,90
2024-07-01,3438.16,3524.94,3423.78,3442.2,224273.2122,3457.2700000000004,90
2024-07-02,3442.2,3464.12,3402.0,3421.35,137932.7014,3432.4175,90
2024-07-03,3421.35,3432.1,3251.0,3295.48,310408.451,3349.9825,90
2024-07-04,3295.49,3313.45,3050.34,3059.7,450402.5692,3179.745,90
2024-07-05,3059.7,3110.0,2810.0,2981.78,886994.3753,2990.3700000000003,90
2024-07-06,2981.79,3081.78,2955.06,3066.83,214487.9713,3021.365,90
2024-07-07,3066.83,3073.08,2922.24,2931.0,179892.7612,2998.2875,90
2024-07-08,2930.99,3097.06,2822.8,3019.01,500445.0105,2967.4649999999997,90
2024-07-09,3019.01,3115.2,3004.0,3066.65,280358.1424,3051.2149999999997,90
2024-07-10,3066.65,3151.51,3024.0,3101.05,270827.0844,3085.8025,90
2024-07-11,3101.06,3217.24,3054.76,3099.57,289229.32,3118.1575,90
2024-07-12,3099.57,3157.89,3045.58,3133.88,185745.1825,3109.2300000000005,90
2024-07-13,3133.89,3201.8,3113.37,3175.93,119302.4769,3156.2475000000004,90
2024-07-14,3175.93,3268.72,3163.67,3245.08,165430.7716,3213.35,90
2024-07-15,3245.2,3493.63,3233.22,3483.39,314296.8452,3363.8599999999997,90
2024-07-16,3483.2,3498.59,3346.55,3444.13,376128.7869,3443.1175000000003,90
2024-07-17,3444.14,3517.0,3376.0,3387.05,297812.5162,3431.0474999999997,90
2024-07-18,3387.05,3489.98,3367.2,3426.5,241950.3457,3417.6825,90
2024-07-19,3426.49,3540.27,3377.0,3503.53,299511.6422,3461.8225,90
2024-07-20,3503.53,3539.65,3480.0,3517.5,147510.8165,3510.17,90
2024-07-21,3517.5,3547.0,3411.4,3535.92,218890.9656,3502.955,90
2024-07-22,3535.93,3562.82,3422.34,3439.6,207859.5043,3490.1725,90
2024-07-23,3439.61,3541.0,3389.0,3482.51,500568.7811,3463.03,90
2024-07-24,3482.51,3487.82,3300.0,3335.81,275479.0506,3401.535,90
2024-07-25,3335.82,3342.5,3087.53,3175.48,494282.6398,3235.3325,90
2024-07-26,3175.47,3286.36,3171.0,3274.61,260237.4641,3226.86,90
2024-07-27,3274.6,3327.59,3241.31,3256.51,139320.8066,3275.0025,90
